"tender_id";"tenderMain_id";"weight";"hide";"createTime"
"33537198";"33538879";"777";"1";"2015-05-25 11:23:43"
"33537517";"33536672";"777";"1";"2015-05-25 11:42:13"
"33551480";"33537387";"777";"1";"2015-05-25 19:12:19"
"33561088";"33560637";"888";"1";"2015-05-26 01:47:54"
"33570168";"33573737";"777";"1";"2015-05-26 03:41:40"
"33613678";"33612256";"777";"1";"2015-05-26 10:25:20"
"33642799";"33643350";"777";"1";"2015-05-27 00:23:17"
"33647138";"33650017";"777";"1";"2015-05-27 02:57:25"
"33650822";"33655649";"777";"1";"2015-05-27 04:27:34"
"33650881";"33655674";"777";"1";"2015-05-27 04:27:46"
"33651245";"33665422";"777";"1";"2015-05-27 06:32:54"
"33654769";"33655556";"777";"1";"2015-05-27 04:26:58"
"33654833";"33655622";"777";"1";"2015-05-27 04:27:22"
"33662764";"33669577";"777";"1";"2015-05-27 06:58:40"
"33662791";"33664494";"777";"1";"2015-05-27 06:26:52"
"33680637";"33682506";"777";"1";"2015-05-27 08:24:36"
"33696497";"33704036";"777";"1";"2015-05-27 11:08:33"
"33697931";"33695787";"777";"1";"2015-05-27 10:19:32"
"33706011";"33703685";"777";"1";"2015-05-27 11:32:58"
"33706154";"33711158";"777";"1";"2015-05-27 12:01:20"
"33706233";"33703831";"777";"1";"2015-05-27 11:28:42"
"33738216";"33744349";"777";"1";"2015-05-28 04:01:32"
"33792268";"33797049";"777";"1";"2015-05-28 10:52:40"
"33810569";"33809233";"777";"1";"2015-05-28 12:58:22"
"33810651";"33809321";"777";"1";"2015-05-28 12:50:08"
"33816242";"33815920";"777";"1";"2015-05-28 17:49:30"
"33827231";"33828573";"777";"1";"2015-05-29 00:34:22"
"33860624";"33870265";"777";"1";"2015-05-29 06:07:16"
"33861737";"33870111";"777";"1";"2015-05-29 06:06:34"
"33866792";"33848604";"777";"1";"2015-05-29 05:40:08"
"33893656";"33904189";"777";"1";"2015-05-29 08:58:33"
"33894034";"33890714";"777";"1";"2015-05-29 08:47:19"
"33956721";"33964157";"777";"1";"2015-05-29 13:35:39"
"33956754";"33964192";"777";"1";"2015-05-29 13:35:41"
"34088493";"34092118";"777";"1";"2015-06-01 11:23:36"
"34128321";"34129095";"777";"1";"2015-06-02 04:23:53"
"34174843";"34174832";"777";"1";"2015-06-02 14:57:29"
"34221806";"34223814";"777";"1";"2015-06-03 07:35:14"
"34227882";"34225080";"777";"1";"2015-06-03 08:25:38"
"34232580";"34230439";"777";"1";"2015-06-03 09:16:53"
"34236601";"34236399";"777";"1";"2015-06-03 10:30:37"
"34285979";"34287313";"777";"1";"2015-06-04 04:23:31"
"34308587";"34303099";"777";"1";"2015-06-04 08:18:32"
"34313622";"34310619";"777";"1";"2015-06-04 11:29:03"
"34327794";"34323393";"777";"1";"2015-06-04 11:38:47"
"34345698";"34345656";"777";"1";"2015-06-04 23:19:37"
"34349098";"34350911";"777";"1";"2015-06-05 01:34:22"
"34353559";"34350894";"777";"1";"2015-06-05 02:18:02"
"34420381";"34419924";"777";"1";"2015-06-05 13:20:14"
"34429784";"34429817";"777";"1";"2015-06-06 07:12:15"
"34429789";"34429819";"777";"1";"2015-06-06 07:12:15"
"34442021";"34442283";"777";"1";"2015-06-07 22:23:32"
"34442081";"34442145";"777";"1";"2015-06-07 22:19:14"
"34457611";"34458782";"777";"1";"2015-06-08 04:29:44"
"34463058";"34462190";"777";"1";"2015-06-08 05:49:15"
"34471804";"34472638";"777";"1";"2015-06-08 07:24:48"
"34482259";"34479339";"777";"1";"2015-06-08 09:15:58"
"34482394";"34480487";"777";"1";"2015-06-08 09:52:19"
"34500218";"34496766";"777";"1";"2015-06-08 12:17:48"
"34539627";"34538414";"777";"1";"2015-06-10 03:28:54"
"34592803";"34592646";"777";"1";"2015-06-10 03:29:30"
"34592907";"34591690";"777";"1";"2015-06-10 03:15:29"
"34603086";"34604958";"777";"1";"2015-06-10 05:36:39"
"34617946";"34620142";"777";"1";"2015-06-10 08:34:42"
"34625811";"34623310";"777";"1";"2015-06-10 09:22:22"
"34636341";"34638228";"777";"1";"2015-06-10 11:23:39"
"34662353";"34663867";"777";"1";"2015-06-11 03:22:02"
"34666886";"34666282";"777";"1";"2015-06-11 04:22:40"
"34672513";"34673642";"777";"1";"2015-06-11 05:23:46"
"34672853";"34672716";"777";"1";"2015-06-11 05:20:08"
"34696551";"34698448";"777";"1";"2015-06-17 10:13:11"
"34746630";"34746452";"888";"1";"2015-06-15 03:47:00"
"34754801";"34753826";"777";"1";"2015-06-15 06:14:19"
"34765214";"34761096";"777";"1";"2015-06-15 06:33:05"
"34792543";"34791133";"777";"1";"2015-06-15 12:12:29"
