"pk_value";"tender_id";"field_id"
"42854512";"28069119";"85612"
"42888301";"28070454";"85873"
"42920702";"28074335";"86135"
"42939811";"28078815";"91210"
"42990797";"28090851";"85567"
"42990798";"28090851";"85668"
"42990800";"28090851";"86168"
"42990799";"28090851";"86183"
"42990803";"28090851";"86212"
"42990801";"28090851";"86254"
"42990802";"28090851";"86270"
"42989778";"28093675";"86139"
"42992358";"28095430";"85519"
"43195961";"28111888";"79383"
"43210139";"28119534";"90560"
"43250350";"28120764";"82444"
"43214807";"28121016";"85525"
"44771591";"28139490";"83562"
"43292551";"28140842";"62852"
"43299468";"28143552";"86212"
"43382605";"28155323";"80842"
"43382606";"28155323";"80847"
"43382607";"28155323";"80962"
"43382608";"28155323";"80979"
"43382609";"28155323";"80981"
"43385605";"28155993";"86201"
"43396238";"28159538";"82326"
"43409170";"28163803";"86212"
"43412663";"28165355";"1124"
"43412664";"28165355";"89577"
"43412981";"28165396";"86135"
"43419321";"28167910";"85462"
"43512020";"28188805";"91210"
"43519809";"28191894";"86212"
"43581373";"28203098";"85462"
"43584865";"28204115";"91011"
"43584893";"28204122";"91011"
"43600775";"28210521";"86212"
"43625740";"28218589";"85711"
"43820353";"28244367";"86139"
"44826331";"28253201";"55419"
"43908596";"28266646";"83017"
"43902940";"28266830";"89832"
"43900509";"28266862";"86178"
"43997605";"28280900";"86281"
"44011992";"28285052";"90888"
"44012238";"28285304";"81107"
"44075552";"28302665";"90588"
"44079323";"28304964";"86212"
"44086524";"28309361";"67230"
"44086527";"28309361";"67357"
"44086525";"28309361";"67474"
"44086526";"28309361";"67476"
"45280877";"28318082";"65322"
"44171632";"28324895";"80829"
"44171633";"28324895";"80848"
"44171636";"28324895";"80961"
"44171637";"28324895";"80981"
"44171638";"28324895";"80982"
"44171639";"28324895";"80983"
"44171635";"28324895";"81055"
"44171634";"28324895";"81062"
"44187141";"28329606";"62105"
"44188058";"28329953";"1036"
"44188060";"28329953";"67369"
"44188059";"28329953";"67436"
"44203789";"28333464";"85734"
"44322751";"28346517";"90919"
"44342112";"28356862";"86126"
"44346484";"28360121";"62805"
"44377287";"28363475";"85575"
"44416794";"28376753";"82274"
"44420619";"28379529";"86139"
"44496004";"28390516";"85462"
"44529552";"28401749";"90861"
"44539394";"28404988";"90919"
"44543536";"28406309";"90919"
"44598074";"28412469";"85640"
"44630772";"28425657";"1070"
"44630773";"28425657";"86139"
"44634986";"28427866";"20475"
"44639106";"28430828";"82677"
"44648908";"28434525";"65327"
"44722371";"28455367";"91013"
"44740027";"28464635";"81057"
"44749655";"28469168";"81686"
"44985179";"28497586";"73262"
"45004835";"28507612";"79051"
"45007653";"28508734";"83485"
"45012010";"28511228";"91011"
"45017095";"28515168";"59291"
"45018162";"28516458";"88775"
"45080454";"28534585";"22531"
"45160486";"28536951";"86493"
"45137758";"28549492";"1062"
"45137759";"28549492";"90955"
"45141040";"28549512";"1062"
"45141041";"28549512";"90955"
"45165658";"28554494";"91210"
"45239908";"28568249";"85587"
"45239907";"28568249";"85610"
"45202807";"28568681";"86212"
"45280710";"28581979";"86119"
"45465224";"28613927";"86265"
"45557795";"28645643";"88891"
"45682172";"28683490";"86858"
"45698136";"28689683";"85661"
"45697661";"28689783";"65642"
"45697662";"28689783";"65644"
"45697660";"28689783";"65674"
"45780857";"28703012";"85571"
"45792471";"28706061";"91210"
"45824859";"28719471";"1149"
"45819216";"28719471";"85558"
"45856336";"28725747";"86125"
"45857892";"28726342";"86125"
"45885773";"28734467";"48356"
"45921293";"28751842";"90788"
"46110166";"28768860";"86125"
"46113713";"28770488";"86059"
"46136090";"28779528";"85744"
"46150401";"28789492";"82180"
"46207821";"28806682";"90774"
"46221807";"28812702";"53446"
"46221808";"28812702";"53461"
"46221809";"28812702";"53469"
"46221803";"28812702";"53498"
"46221804";"28812702";"53500"
"46221805";"28812702";"53505"
"46221806";"28812702";"53508"
"46221802";"28812702";"53534"
"46234602";"28818752";"81110"
"47758025";"28824850";"62733"
"46257331";"28826726";"86495"
"46274073";"28829801";"69402"
"46369983";"28846235";"86141"
"46368401";"28846666";"85646"
"46381965";"28851800";"90588"
"46389895";"28853431";"86479"
"46407057";"28860633";"81124"
"46407058";"28860633";"81125"
"46407059";"28860633";"81138"
"46407054";"28860633";"81152"
"46407055";"28860633";"81157"
"46407056";"28860633";"81158"
"46407060";"28860633";"81206"
"46407053";"28860633";"83467"
"46415632";"28865251";"55229"
"46415633";"28865251";"55230"
"46415634";"28865251";"55248"
"46415631";"28865251";"55390"
"46415635";"28865251";"56784"
"46422911";"28866597";"86139"
"46423954";"28867363";"88890"
"46431104";"28872218";"1075"
"46431105";"28872218";"88891"
"46432352";"28872303";"88891"
"46555597";"28900361";"88899"
"46539073";"28903831";"88899"
"46547189";"28903926";"88899"
"46540552";"28904203";"1072"
"46540553";"28904203";"88899"
"46538787";"28904300";"88899"
"46550640";"28907993";"85699"
"46551302";"28908342";"1072"
"46551303";"28908342";"88899"
"46552878";"28908622";"88899"
"46658338";"28943540";"55217"
"46658339";"28943540";"55230"
"46658340";"28943540";"55232"
"46658341";"28943540";"55236"
"46658337";"28943540";"56480"
"46658336";"28943540";"56760"
"46838085";"28972454";"89843"
"46838019";"28972627";"1072"
"46838020";"28972627";"88899"
"46853429";"28974504";"89843"
"46849415";"28979526";"88891"
"46860108";"28985323";"88788"
"46885980";"28988750";"56509"
"46885981";"28988750";"56516"
"46885982";"28988750";"56538"
"50867531";"29000565";"83569"
"46926850";"29007176";"88899"
"46957621";"29023282";"90971"
"46961819";"29023289";"63744"
"46961820";"29023289";"63747"
"46961818";"29023289";"69526"
"46961815";"29023289";"69544"
"46961816";"29023289";"69547"
"46961817";"29023289";"69569"
"46961821";"29023289";"71285"
"46961822";"29023289";"77082"
"46961823";"29023289";"77083"
"46961826";"29023289";"78173"
"46961827";"29023289";"78179"
"46961825";"29023289";"78795"
"46961824";"29023289";"78804"
"46961837";"29023289";"79261"
"46961838";"29023289";"79262"
"46961839";"29023289";"79272"
"46961840";"29023289";"79273"
"46961841";"29023289";"79274"
"46961842";"29023289";"79280"
"46961843";"29023289";"79281"
"46961844";"29023289";"79282"
"46961845";"29023289";"79283"
"46961846";"29023289";"79284"
"46961847";"29023289";"79288"
"46961848";"29023289";"79289"
"46961849";"29023289";"79290"
"46961850";"29023289";"79292"
"46961828";"29023289";"82076"
"46961830";"29023289";"82195"
"46961831";"29023289";"82203"
"46961836";"29023289";"82213"
"46961835";"29023289";"82214"
"46961832";"29023289";"82217"
"46961833";"29023289";"82221"
"46961834";"29023289";"82226"
"46961829";"29023289";"82395"
"46961851";"29023289";"86894"
"47082166";"29058813";"86139"
"47081546";"29059040";"79476"
"47104501";"29069734";"81045"
"47110486";"29071698";"89115"
"47110399";"29071726";"85699"
"47113900";"29072317";"90935"
"47147650";"29078461";"1075"
"47143076";"29078461";"90775"
"47220298";"29107110";"90616"
"47228152";"29109892";"85691"
"47233494";"29111743";"91210"
"47316481";"29133355";"85577"
"47316482";"29133355";"85676"
"47317928";"29134636";"88781"
"47322016";"29136540";"1075"
"47322017";"29136540";"88809"
"47345865";"29147174";"88899"
"47358511";"29152068";"56147"
"47358509";"29152068";"56210"
"47358510";"29152068";"56211"
"47358512";"29152068";"56255"
"47358516";"29152068";"56354"
"47358513";"29152068";"56375"
"47358514";"29152068";"56393"
"47358515";"29152068";"56397"
"47383374";"29161827";"82536"
"47519764";"29173018";"80796"
"47585744";"29180539";"71197"
"47590786";"29187631";"80810"
"47590787";"29187631";"80972"
"47635655";"29191390";"90985"
"47653962";"29196638";"90432"
"47723887";"29219216";"86858"
"47765878";"29223514";"86485"
"47833738";"29250444";"90918"
"49650117";"29254359";"88891"
"47840277";"29254447";"86139"
"47845570";"29254643";"86858"
"47842651";"29255920";"69463"
"49621847";"29258078";"55980"
"47995469";"29280191";"78124"
"48011350";"29285846";"88899"
"47942024";"29295873";"88809"
"47949488";"29297392";"86475"
"47955732";"29301131";"53918"
"47955733";"29301131";"53919"
"47955734";"29301131";"53920"
"47955735";"29301131";"53925"
"47955736";"29301131";"53926"
"47955737";"29301131";"53958"
"47955738";"29301131";"55280"
"47955591";"29301222";"53447"
"47955592";"29301222";"53473"
"47955593";"29301222";"53483"
"47955586";"29301222";"53498"
"47955587";"29301222";"53500"
"47955588";"29301222";"53508"
"47955589";"29301222";"53518"
"47955590";"29301222";"53519"
"47955585";"29301222";"53535"
"47955595";"29301222";"55181"
"47955596";"29301222";"55183"
"47955597";"29301222";"55193"
"47955598";"29301222";"55228"
"47955599";"29301222";"55229"
"47955594";"29301222";"56480"
"47960706";"29303019";"85748"
"48267464";"29307625";"85699"
"49714756";"29325345";"85973"
"48041249";"29326720";"86479"
"48042413";"29327230";"86836"
"48042412";"29327230";"86879"
"49612822";"29330386";"91013"
"48214808";"29353479";"89832"
"49466586";"29353582";"86139"
"48217607";"29353630";"86139"
"49609128";"29353819";"86139"
"48427907";"29354340";"86139"
"48427925";"29354572";"86139"
"48299188";"29367105";"86479"
"48309767";"29372090";"86479"
"48335007";"29381589";"86479"
"48350967";"29382327";"90433"
"48352753";"29383497";"85882"
"48342575";"29386160";"86242"
"48337511";"29386834";"85516"
"48344999";"29386995";"69477"
"48381534";"29394800";"86479"
"48393264";"29397315";"86479"
"48393115";"29397340";"86479"
"48395482";"29397889";"86479"
"48395456";"29397893";"86479"
"48401662";"29399778";"86479"
"48401582";"29399787";"86479"
"48401576";"29399788";"86479"
"48429129";"29411730";"86475"
"48452251";"29420072";"90617"
"48541063";"29444359";"90601"
"49555560";"29448537";"86795"
"49555561";"29448537";"86811"
"48569098";"29458249";"86139"
"49475752";"29459277";"88890"
"49640458";"29478718";"90834"
"48693216";"29494517";"86129"
"48702308";"29497457";"71514"
"48765463";"29510458";"82487"
"48796967";"29525278";"91210"
"49100244";"29580383";"86139"
"49136758";"29587786";"86135"
"49143701";"29590247";"88892"
"50186814";"29600878";"85696"
"49256537";"29622739";"1001"
"49256538";"29622739";"91210"
"49361183";"29654978";"73467"
"49377866";"29661484";"54112"
"49377867";"29661484";"54114"
"49377868";"29661484";"54115"
"49377869";"29661484";"88892"
"49377870";"29661484";"88893"
"49377871";"29661484";"88894"
"49493283";"29694076";"88809"
"49523978";"29707640";"88654"
"49535478";"29711370";"88794"
"49751986";"29724958";"90955"
"49839050";"29757816";"88899"
"49905785";"29784732";"71197"
"49922842";"29787285";"56959"
"49922839";"29787285";"57247"
"49922840";"29787285";"57256"
"49922841";"29787285";"57284"
"50031022";"29822264";"90616"
"50962801";"29859021";"86139"
"50123860";"29859091";"86139"
"51401771";"29862226";"88899"
"50147758";"29874161";"86139"
"50190164";"29887015";"91024"
"50220561";"29887046";"86139"
"50238763";"29903730";"90932"
"50250462";"29912683";"86894"
"51220068";"29938352";"57251"
"51220069";"29938352";"57256"
"50498607";"29957637";"62744"
"50508510";"29962374";"86135"
"50526253";"29971694";"85521"
"51031606";"29976176";"73467"
"50580368";"29976765";"73292"
"50540140";"29980708";"86139"
"50540187";"29980732";"86139"
"50709127";"29980739";"54113"
"50604019";"30000444";"88892"
"50616727";"30002525";"67313"
"50614576";"30006697";"85742"
"50631383";"30013967";"91210"
"50635183";"30017114";"82685"
"50629864";"30017757";"82685"
"50669992";"30029993";"90920"
"50690675";"30034242";"86879"
"50709492";"30043592";"82687"
"50730546";"30051042";"88770"
"50732690";"30051759";"85534"
"50739181";"30052777";"86212"
"50740840";"30053056";"86212"
"51145846";"30158999";"88899"
"51145555";"30159219";"88899"
"51192706";"30177758";"86479"
"51219564";"30182432";"85873"
"51280543";"30211382";"88794"
"51471439";"30242890";"88654"
"51472533";"30243537";"82536"
"51481652";"30245881";"62316"
"51524614";"30266225";"82654"
"52346404";"30293657";"56507"
"51614044";"30295615";"1142"
"52226558";"30295615";"88133"
"51724964";"30339985";"56179"
"51724963";"30339985";"56190"
"51724962";"30339985";"56210"
"51724965";"30339985";"56255"
"51724966";"30339985";"56287"
"51724968";"30339985";"56354"
"51724967";"30339985";"56412"
"51756087";"30342085";"1075"
"51756088";"30342085";"1124"
"51908172";"30342085";"89723"
"51836956";"30344237";"86132"
"51757469";"30355894";"91013"
"51756905";"30356754";"88654"
"51781079";"30357780";"86132"
"51912021";"30397302";"82536"
"51912838";"30398986";"91212"
"53084034";"30401867";"89749"
"51983989";"30438606";"90955"
"52016643";"30447446";"91210"
"52066162";"30472467";"85736"
"52073649";"30472481";"1072"
"52723743";"30472481";"85729"
"52069545";"30473556";"85729"
"52089594";"30480060";"67091"
"52089605";"30480060";"67295"
"52089606";"30480060";"67296"
"52089607";"30480060";"67311"
"52089608";"30480060";"67327"
"52089609";"30480060";"67343"
"52089598";"30480060";"67405"
"52089599";"30480060";"67437"
"52089600";"30480060";"67438"
"52089601";"30480060";"67443"
"52089602";"30480060";"67444"
"52089603";"30480060";"67445"
"52089596";"30480060";"67475"
"52089597";"30480060";"67478"
"52089595";"30480060";"67483"
"52089604";"30480060";"67497"
"52125118";"30493789";"89092"
"52141125";"30510908";"86779"
"52208591";"30551447";"1147"
"52624362";"30551447";"85529"
"52203758";"30554217";"85550"
"52296957";"30595236";"91002"
"52296958";"30595236";"91003"
"52300687";"30598040";"68729"
"52300688";"30598040";"68777"
"52300689";"30598040";"68835"
"52300690";"30598040";"68836"
"52313996";"30598470";"69463"
"52305268";"30603133";"67328"
"52305269";"30603133";"67343"
"52305267";"30603133";"67371"
"52305261";"30603133";"67407"
"52305262";"30603133";"67435"
"52305263";"30603133";"67437"
"52305264";"30603133";"67438"
"52305265";"30603133";"67439"
"52305260";"30603133";"67478"
"52305266";"30603133";"67489"
"52305270";"30603133";"80915"
"52308185";"30603717";"85736"
"52378207";"30634639";"85881"
"52378975";"30635319";"85747"
"53016410";"30637226";"80763"
"52477719";"30666450";"65524"
"52459755";"30667339";"56849"
"52459725";"30667346";"56849"
"53091399";"30684801";"57251"
"53091400";"30684801";"57256"
"52570612";"30719964";"86212"
"52573424";"30721234";"89834"
"52586820";"30730040";"62665"
"52586825";"30730040";"62733"
"52586826";"30730040";"62735"
"52586827";"30730040";"62736"
"52586821";"30730040";"62771"
"52586823";"30730040";"62786"
"52586824";"30730040";"62788"
"52586822";"30730040";"62835"
"52586830";"30730040";"62856"
"52586829";"30730040";"62867"
"52586828";"30730040";"62877"
"52752030";"30731442";"85766"
"52591182";"30732307";"54209"
"52696995";"30764326";"90778"
"52695109";"30764670";"54124"
"52716405";"30774791";"63700"
"52716407";"30774791";"63739"
"52716409";"30774791";"63952"
"52716408";"30774791";"64027"
"52716406";"30774791";"64276"
"52716399";"30774791";"65359"
"52716400";"30774791";"65361"
"52716401";"30774791";"65364"
"52716402";"30774791";"65365"
"52716404";"30774791";"65367"
"52716403";"30774791";"65368"
"52716397";"30774791";"65547"
"52716398";"30774791";"65548"
"52716396";"30774791";"65564"
"52716395";"30774791";"65579"
"52716392";"30774791";"65620"
"52716393";"30774791";"65689"
"52716394";"30774791";"66009"
"52716410";"30774791";"71246"
"52716411";"30774791";"71513"
"52716412";"30774791";"71514"
"52716413";"30774791";"71519"
"52716415";"30774791";"73484"
"52716416";"30774791";"73485"
"52716414";"30774791";"74137"
"52716422";"30774791";"80681"
"52716423";"30774791";"80685"
"52716424";"30774791";"80700"
"52716417";"30774791";"80705"
"52716418";"30774791";"80707"
"52716419";"30774791";"80708"
"52716420";"30774791";"80709"
"52716421";"30774791";"80723"
"52715009";"30775552";"62348"
"52711001";"30776862";"86108"
"52725595";"30780756";"54124"
"52795383";"30807629";"54204"
"52795385";"30807629";"60781"
"52795386";"30807629";"63340"
"52795387";"30807629";"64616"
"52795388";"30807629";"64636"
"52795394";"30807629";"64647"
"52795389";"30807629";"64653"
"52795390";"30807629";"64658"
"52795391";"30807629";"64659"
"52795392";"30807629";"64660"
"52795393";"30807629";"64661"
"52795384";"30807629";"67334"
"52923988";"30808259";"68326"
"52923986";"30808259";"68949"
"52923987";"30808259";"69105"
"52797329";"30813508";"89127"
"52856089";"30818443";"90817"
"52853077";"30826097";"91210"
"52923677";"30838968";"90836"
"52891827";"30844177";"54127"
"52885719";"30844903";"62852"
"52887069";"30846243";"62852"
"52892183";"30846851";"86139"
"52929746";"30858051";"90888"
"53566744";"30874503";"62809"
"52961060";"30875330";"88890"
"53050892";"30916141";"68834"
"53071307";"30923102";"91210"
"53173454";"30956899";"88260"
"53180621";"30961395";"86135"
"53185793";"30963897";"88890"
"53260480";"30987535";"86126"
"53261295";"30988528";"85522"
"53266771";"30988660";"24"
"53266772";"30988660";"85562"
"53284539";"30991570";"86126"
"53275037";"30994422";"91013"
"53280693";"30995171";"91011"
"53349932";"31020802";"85682"
"54066844";"31050892";"56513"
"54066845";"31050892";"56516"
"54066846";"31050892";"56518"
"54677694";"31053698";"54745"
"53444744";"31056900";"90901"
"53443159";"31057262";"62868"
"53461131";"31060136";"85735"
"53516387";"31082228";"85736"
"53530885";"31088969";"64188"
"53530657";"31090661";"80842"
"53530658";"31090661";"80843"
"53531001";"31093673";"62852"
"53538849";"31094718";"65663"
"53548690";"31097415";"85514"
"53684435";"31133108";"11927"
"53689982";"31142519";"86032"
"53690765";"31143054";"1077"
"53738523";"31143054";"83458"
"53702762";"31146438";"62852"
"53705870";"31146503";"62790"
"53705868";"31146503";"62837"
"53705869";"31146503";"62839"
"53705871";"31146503";"62842"
"53773363";"31179337";"86795"
"53784610";"31182782";"66145"
"53794705";"31184396";"90932"
"53847619";"31206437";"86265"
"53876562";"31214021";"85735"
"53874215";"31215247";"88891"
"53911651";"31226025";"52842"
"53911644";"31226025";"53444"
"53911645";"31226025";"53461"
"53911646";"31226025";"53473"
"53911640";"31226025";"53505"
"53911641";"31226025";"53508"
"53911642";"31226025";"53518"
"53911643";"31226025";"53519"
"53911638";"31226025";"53538"
"53911639";"31226025";"53544"
"53911647";"31226025";"53918"
"53911648";"31226025";"53925"
"53911649";"31226025";"54002"
"53911650";"31226025";"54014"
"53911653";"31226025";"54645"
"53911654";"31226025";"54978"
"53911655";"31226025";"55228"
"53911656";"31226025";"55230"
"53911657";"31226025";"55728"
"53911660";"31226025";"56146"
"53911659";"31226025";"56190"
"53911658";"31226025";"56211"
"53911661";"31226025";"56374"
"53911662";"31226025";"56393"
"53911669";"31226025";"57007"
"53911670";"31226025";"57109"
"53911668";"31226025";"57315"
"53911672";"31226025";"57510"
"53911671";"31226025";"57591"
"53911663";"31226025";"57757"
"53911664";"31226025";"57827"
"53911665";"31226025";"57853"
"53911666";"31226025";"57875"
"53911667";"31226025";"57902"
"53911673";"31226025";"60210"
"53911652";"31226025";"84900"
"53955436";"31248367";"71514"
"53951397";"31248868";"67437"
"53951398";"31248868";"67438"
"53951399";"31248868";"67439"
"54755447";"31252909";"82536"
"54138822";"31252912";"82536"
"54142060";"31255365";"86126"
"53976058";"31257060";"86879"
"53997694";"31264185";"80799"
"53997695";"31264185";"80810"
"53997696";"31264185";"80816"
"53997697";"31264185";"80818"
"53997698";"31264185";"80829"
"53997699";"31264185";"80963"
"53997700";"31264185";"80966"
"53997701";"31264185";"80972"
"53997702";"31264185";"81002"
"53997703";"31264185";"81047"
"54584606";"31275559";"91024"
"54157308";"31293956";"85735"
"54197509";"31294065";"64199"
"54151682";"31295226";"85681"
"56830906";"31295562";"88892"
"54422198";"31297847";"86438"
"54152989";"31301277";"85611"
"54156951";"31303274";"86495"
"55273620";"31304421";"61544"
"54194639";"31304675";"54117"
"54180010";"31318286";"85659"
"54179996";"31318291";"85679"
"55425003";"31320350";"73626"
"54233934";"31340928";"37144"
"54238127";"31346471";"90919"
"54236042";"31346607";"90919"
"54235712";"31346771";"90919"
"54247272";"31351252";"54110"
"54259748";"31354295";"73510"
"54259749";"31354295";"78782"
"54259750";"31354295";"78980"
"54259751";"31354295";"78984"
"54259752";"31354295";"79008"
"54259753";"31354295";"79014"
"54259757";"31354295";"79057"
"54259759";"31354295";"79086"
"54259758";"31354295";"79097"
"54259756";"31354295";"79107"
"54259754";"31354295";"79114"
"54259755";"31354295";"79118"
"54314975";"31369426";"65339"
"54420149";"31416361";"88654"
"54497339";"31435767";"1067"
"54598946";"31435767";"85769"
"54481657";"31438847";"86218"
"54497935";"31446813";"89257"
"54586152";"31456784";"85659"
"54608917";"31462024";"1036"
"54678380";"31462024";"67441"
"54615794";"31467702";"83544"
"54615791";"31467702";"83568"
"54615792";"31467702";"83570"
"54615793";"31467702";"83596"
"54614344";"31468400";"62790"
"54617141";"31470374";"85744"
"55349688";"31476535";"88259"
"54628102";"31478000";"91011"
"54679220";"31496875";"56165"
"54679219";"31496875";"56210"
"54679221";"31496875";"56255"
"54679222";"31496875";"56287"
"54679226";"31496875";"56354"
"54679223";"31496875";"56393"
"54679224";"31496875";"56396"
"54679225";"31496875";"56397"
"54683896";"31498762";"85736"
"54768723";"31501688";"86141"
"54694236";"31503668";"86894"
"54694237";"31503668";"86913"
"54784869";"31509444";"85950"
"54711636";"31514215";"88260"
"54757882";"31529813";"90932"
"54760463";"31530440";"86126"
"54807933";"31550929";"85514"
"54813854";"31557433";"90978"
"54847102";"31558632";"68824"
"54814156";"31558697";"85684"
"55024727";"31566663";"82609"
"54880226";"31585011";"85748"
"54879177";"31585031";"85748"
"54882131";"31589698";"88892"
"54882132";"31589698";"88893"
"54942589";"31605096";"85478"
"54943028";"31605212";"85478"
"55038294";"31614695";"82536"
"55089416";"31636899";"65333"
"55089417";"31636899";"65358"
"55089418";"31636899";"65367"
"55091849";"31639474";"82840"
"55114692";"31649368";"88048"
"55132520";"31655108";"53925"
"55141567";"31660786";"89731"
"55164545";"31672772";"83741"
"55172800";"31676750";"54113"
"55229021";"31692535";"53538"
"55260320";"31706715";"82427"
"55257458";"31707367";"85589"
"55267961";"31711916";"85478"
"55298045";"31718185";"85736"
"55321218";"31733339";"62837"
"56743074";"31737898";"88260"
"55340887";"31744718";"85478"
"55389620";"31745448";"54113"
"55345832";"31745778";"85680"
"55345831";"31745778";"85684"
"55372393";"31751326";"86132"
"55379141";"31754500";"62852"
"55388045";"31759190";"80960"
"55396117";"31765715";"86858"
"55399442";"31765930";"85464"
"56611801";"31772479";"88260"
"57539457";"31772835";"88259"
"55409905";"31773381";"53447"
"55406671";"31775970";"85478"
"55410604";"31776709";"85768"
"55410584";"31776720";"54113"
"55410559";"31776722";"85478"
"55497512";"31785712";"63357"
"55497513";"31785712";"63368"
"55511556";"31788848";"64187"
"55517315";"31791580";"63368"
"55659950";"31800205";"85749"
"55545849";"31804628";"90929"
"55541467";"31808431";"56179"
"55541466";"31808431";"56193"
"55541465";"31808431";"56210"
"55541468";"31808431";"56255"
"55541469";"31808431";"56287"
"55541471";"31808431";"56354"
"55541470";"31808431";"56418"
"55678781";"31827220";"81058"
"55613424";"31834262";"85729"
"55633386";"31838942";"1139"
"56518864";"31838942";"85736"
"55623155";"31839057";"85729"
"55695371";"31858851";"88889"
"55714006";"31865269";"90617"
"55717322";"31867169";"80523"
"55717223";"31867187";"82772"
"55717224";"31867187";"82840"
"55723746";"31869898";"90920"
"55802660";"31893380";"85519"
"55805744";"31895979";"85742"
"55806621";"31896677";"62786"
"55945280";"31905164";"90600"
"55849097";"31907188";"85744"
"55856818";"31912127";"85616"
"55864595";"31912691";"91003"
"55889803";"31918570";"82687"
"55889804";"31918570";"82806"
"55887378";"31918760";"85876"
"55874439";"31925372";"86779"
"55990554";"31968807";"82535"
"56020272";"31970024";"83916"
"56080467";"31971489";"86118"
"56065449";"31973635";"73119"
"56624420";"31988463";"88260"
"56253242";"32006162";"73717"
"56073603";"32007410";"69542"
"56053657";"32009884";"90403"
"56075251";"32010184";"63739"
"56075252";"32010184";"63952"
"56075250";"32010184";"64298"
"56075249";"32010184";"64301"
"56075246";"32010184";"65361"
"56075248";"32010184";"65367"
"56075247";"32010184";"65368"
"56075245";"32010184";"65589"
"56075243";"32010184";"65645"
"56075244";"32010184";"65955"
"56075242";"32010184";"67672"
"56075253";"32010184";"71246"
"56075256";"32010184";"73484"
"56075257";"32010184";"73485"
"56075255";"32010184";"74137"
"56075254";"32010184";"74231"
"56075263";"32010184";"80679"
"56075262";"32010184";"80683"
"56075264";"32010184";"80700"
"56075259";"32010184";"80703"
"56075260";"32010184";"80709"
"56075261";"32010184";"80714"
"56075258";"32010184";"84148"
"56080769";"32024031";"85742"
"56113409";"32042075";"86119"
"56138453";"32051974";"88809"
"56135958";"32052227";"85692"
"56135811";"32052505";"82674"
"56153253";"32064802";"85519"
"56224990";"32064834";"78643"
"56153292";"32064841";"90617"
"56158766";"32064847";"86132"
"56170624";"32066066";"56845"
"56198227";"32088964";"86246"
"56215347";"32089190";"85701"
"56231570";"32113686";"85742"
"56247642";"32119995";"88809"
"56257054";"32124659";"85744"
"56263292";"32124954";"64546"
"56262294";"32126355";"80796"
"56262295";"32126355";"80852"
"56262296";"32126355";"80960"
"56270680";"32130426";"86090"
"56273713";"32132234";"80796"
"56273714";"32132234";"80960"
"57055978";"32147200";"64053"
"56367200";"32186048";"53536"
"56417570";"32217023";"82267"
"56427409";"32222433";"81686"
"56430275";"32226308";"63131"
"56430274";"32226310";"63131"
"56477228";"32247500";"81105"
"56477227";"32247500";"81107"
"56477226";"32247500";"81109"
"56484961";"32247659";"1139"
"56695198";"32288059";"90901"
"56703132";"32290617";"54645"
"56703131";"32290617";"54694"
"56737881";"32296661";"63006"
"56743881";"32298077";"85744"
"56788045";"32314319";"86265"
"56788856";"32315947";"90892"
"56864941";"32333189";"85881"
"56887324";"32341577";"71122"
"56886773";"32341836";"90892"
"56942311";"32359643";"85566"
"57174261";"32379965";"67349"
"57037258";"32385594";"90102"
"57037250";"32385603";"90102"
"57037244";"32385615";"90102"
"57866941";"32417490";"85568"
"57196519";"32419068";"54685"
"57196520";"32419068";"54738"
"57205952";"32424655";"85520"
"57205861";"32424671";"91307"
"57213007";"32427380";"73475"
"57213009";"32427380";"81107"
"57213008";"32427380";"83469"
"57235148";"32432328";"62852"
"57265226";"32438818";"80946"
"57332056";"32439807";"39657"
"57307851";"32442584";"1149"
"57321883";"32442584";"85567"
"57280721";"32444955";"86129"
"57284654";"32445612";"54111"
"57294712";"32451366";"85874"
"57298254";"32451846";"91226"
"57302361";"32454770";"88268"
"57368458";"32464972";"79506"
"57362410";"32465275";"85883"
"57611539";"32467785";"68438"
"57534141";"32470447";"86135"
"57365731";"32477434";"58375"
"57947354";"32486160";"54684"
"57947355";"32486160";"55109"
"57408794";"32492877";"62877"
"57439338";"32518389";"85529"
"57449051";"32518402";"1139"
"57439171";"32518411";"85739"
"57645243";"32522680";"86230"
"57465845";"32522752";"85877"
"57460818";"32526180";"85928"
"57616149";"32560038";"85879"
"57687809";"32600722";"86128"
"57704780";"32609321";"85881"
"57700526";"32610208";"90434"
"57757714";"32635971";"90096"
"57757535";"32636020";"90096"
"57756999";"32636314";"81105"
"57757003";"32636314";"81122"
"57757000";"32636314";"81145"
"57757001";"32636314";"81162"
"57757002";"32636314";"81174"
"57857030";"32638385";"90096"
"57857087";"32638390";"82840"
"57752237";"32640598";"85769"
"57742159";"32644928";"85528"
"57749281";"32664044";"85566"
"57749169";"32664105";"85883"
"57749201";"32664106";"85566"
"57775404";"32673435";"90924"
"57791746";"32687352";"67653"
"57792738";"32687382";"67403"
"57792739";"32687382";"67406"
"57792740";"32687382";"67495"
"57796064";"32687730";"91011"
"57852607";"32704926";"90772"
"57848099";"32726606";"90096"
"57870004";"32740080";"85881"
"57873772";"32742733";"83544"
"57873771";"32742733";"83570"
"57874935";"32743138";"80449"
"57875721";"32744390";"62790"
"57882000";"32748387";"86141"
"57887478";"32750993";"86178"
"57895240";"32755225";"85520"
"57898453";"32756279";"89832"
"57899328";"32756698";"85883"
"57899821";"32756944";"86135"
"57903161";"32758508";"86135"
