"record_id";"tender_id";"tag_id"
"299458100";"25395506";"24"
"303443223";"25489698";"24"
"322718697";"25734323";"24"
"323155683";"25744596";"24"
"323382596";"25748547";"24"
"324228391";"25756202";"24"
"324656382";"25760268";"24"
"334227318";"25846878";"24"
"342385689";"25939275";"24"
"342947283";"25946521";"24"
"345123276";"25983003";"24"
"345123273";"25985615";"24"
"378941085";"26393323";"24"
"378941084";"26393798";"24"
"394366951";"26575515";"24"
"394619668";"26581735";"24"
"568328531";"28779528";"24"
"644301389";"29661484";"24"
"713278283";"30472467";"24"
"742587084";"30914141";"24"
"743915537";"30923972";"24"
"774203557";"31293956";"24"
"907045402";"32736700";"24"
"910173227";"32784566";"24"
"911713358";"32796697";"24"
"956267342";"33643350";"24"
"956985327";"33669577";"24"
"501123500";"28022048";"26"
"804056314";"31639474";"26"
"824304069";"31867187";"26"
"906415978";"32638390";"26"
"312117070";"25609983";"27"
"449278544";"27485827";"27"
"875605745";"32444955";"27"
"906062051";"32727162";"27"
"979044122";"34323393";"27"
"981674035";"34419924";"27"
"988750187";"34479339";"27"
"993842051";"34623310";"27"
"727979";"18003722";"28"
"4995678";"18404785";"28"
"25159490";"19363121";"28"
"126314251";"21902144";"28"
"210671898";"23808618";"28"
"381817618";"26436903";"28"
"394368414";"26577111";"28"
"480211018";"27833687";"28"
"696018733";"30211382";"28"
"748803412";"30963897";"28"
"846152726";"32119995";"28"
"875606080";"32445612";"28"
"939762005";"33300652";"28"
"142455753";"22118301";"29"
"142452948";"22238335";"29"
"142452538";"22256919";"29"
"142452104";"22277360";"29"
"148966065";"22454747";"29"
"173947276";"22960416";"29"
"173947263";"22960886";"29"
"175087409";"23003879";"29"
"177554769";"23065883";"29"
"177554768";"23065906";"29"
"178485681";"23082085";"29"
"217304282";"23989571";"29"
"239268014";"24495571";"29"
"324657729";"25767661";"29"
"327463997";"25773876";"29"
"332816505";"25819525";"29"
"332816501";"25819658";"29"
"342207188";"25933899";"29"
"350560257";"26044943";"29"
"364713741";"26243267";"29"
"392745022";"26548410";"29"
"436733756";"27326818";"29"
"446561036";"27434255";"29"
"501124216";"28016654";"29"
"501488224";"28045919";"29"
"502677515";"28093675";"29"
"594153271";"29134636";"29"
"613038540";"29330386";"29"
"625274017";"29458249";"29"
"665825361";"30013967";"29"
"750162495";"30988660";"29"
"774204788";"31295226";"29"
"808485896";"31706715";"29"
"824304769";"31865269";"29"
"848590638";"32160958";"29"
"876182189";"32454770";"29"
"952203460";"33538879";"29"
"978652747";"34310619";"29"
"994223858";"34638228";"29"
"1006263451";"34753826";"29"
"1009155727";"34845254";"29"
"1011861094";"34906290";"29"
"1011861093";"34906299";"29"
"100819216";"16545561";"30"
"19778033";"19211828";"30"
"141215421";"22303757";"30"
"332820123";"25819658";"30"
"342574256";"25938799";"30"
"512690378";"28204115";"30"
"512690377";"28204122";"30"
"545593437";"28511228";"30"
"594543690";"29147174";"30"
"613046772";"29330386";"30"
"706126494";"30355894";"30"
"750417893";"30995171";"30"
"791908925";"31478000";"30"
"873586480";"32416895";"30"
"895590064";"32687730";"30"
"956628401";"33655556";"30"
"275241856";"25033417";"31"
"471726530";"27749772";"31"
"142459907";"21783467";"32"
"142459905";"21783832";"32"
"142459902";"21788518";"32"
"142459873";"21805062";"32"
"142459868";"21808287";"32"
"142459792";"21851035";"32"
"160570518";"22674301";"32"
"178821193";"23110450";"32"
"242837816";"24574624";"32"
"274713305";"25014550";"32"
"299466295";"25397205";"32"
"340577234";"25909861";"32"
"342952772";"25952379";"32"
"352258190";"26084135";"32"
"355471034";"26141159";"32"
"360883179";"26183620";"32"
"389845821";"26507306";"32"
"394373304";"26573097";"32"
"435007529";"27304011";"32"
"457580329";"27568089";"32"
"477039258";"27784315";"32"
"478953892";"27820095";"32"
"501491424";"28046536";"32"
"529486368";"28346517";"32"
"533318428";"28404988";"32"
"533318421";"28406309";"32"
"548468090";"28549492";"32"
"548468089";"28549512";"32"
"651491655";"29724958";"32"
"666600368";"30029993";"32"
"711721711";"30438606";"32"
"739854784";"30858051";"32"
"841117460";"32052179";"32"
"880421890";"32496205";"32"
"894895153";"32673435";"32"
"943045569";"33379736";"32"
"750169257";"30988660";"33"
"774213168";"31295226";"33"
"841118797";"32052179";"33"
"905369133";"32716182";"33"
"908344632";"32758508";"33"
"926117837";"32988928";"33"
"942290172";"33359503";"33"
"944828384";"33429989";"33"
"956995304";"33664494";"33"
"978662094";"34310619";"33"
"988383729";"34472638";"33"
"996033191";"34673642";"33"
"1011464501";"34902821";"33"
"159956670";"22661178";"34"
"159956671";"22661182";"34"
"160753360";"22674362";"34"
"160753359";"22674364";"34"
"178496284";"23083298";"34"
"231177400";"24355980";"34"
"345866135";"26011028";"34"
"355472750";"26141159";"34"
"455806410";"27540241";"34"
"568024183";"28770488";"34"
"713524294";"30472481";"34"
"713285260";"30473556";"34"
"735305663";"30776862";"34"
"852956575";"32222433";"34"
"93285506";"21195422";"35"
"368620507";"26266130";"36"
"379819248";"26399731";"36"
"159957839";"22661178";"40"
"159957838";"22661182";"40"
"160754302";"22674362";"40"
"160754301";"22674364";"40"
"455807373";"27540241";"40"
"735306220";"30776862";"40"
"750170027";"30988660";"41"
"774214167";"31295226";"41"
"841119977";"32052179";"41"
"905370410";"32716182";"41"
"908345919";"32758508";"41"
"926118931";"32988928";"41"
"942291400";"33359503";"41"
"944829650";"33429989";"41"
"956996627";"33664494";"41"
"978663501";"34310619";"41"
"988385076";"34472638";"41"
"996034522";"34673642";"41"
"1011465978";"34902821";"41"
"153924349";"22533038";"42"
"160366857";"22664900";"42"
"490996185";"27968853";"42"
"521055372";"28280900";"42"
"612683882";"29307625";"42"
"368431238";"26264485";"47"
"390936439";"26518071";"47"
"570558403";"28812702";"47"
"610900694";"29301222";"47"
"767105831";"31226025";"47"
"142667937";"22208001";"48"
"363590055";"26223435";"48"
"501136386";"28022048";"48"
"622818067";"29420072";"48"
"716629663";"30554217";"48"
"804075976";"31639474";"48"
"824323252";"31867187";"48"
"906431499";"32638390";"48"
"954787132";"33612256";"48"
"142668583";"21902144";"50"
"210682685";"23808618";"50"
"381831964";"26436903";"50"
"394383642";"26577111";"50"
"480225061";"27833687";"50"
"696031645";"30211382";"50"
"748818373";"30963897";"50"
"846168733";"32119995";"50"
"875621395";"32445612";"50"
"939779393";"33300652";"50"
"245938301";"24597930";"53"
"246106403";"24600995";"53"
"392078155";"26535357";"53"
"425458987";"26904370";"53"
"750177422";"30987535";"53"
"750428030";"30991570";"53"
"795159458";"31530440";"53"
"402659911";"26644540";"54"
"441672153";"27361923";"54"
"721890261";"30598040";"54"
"972524504";"34129095";"54"
"88868176";"7629244";"55"
"50486683";"19972786";"56"
"50486682";"19973399";"56"
"151861249";"22525523";"56"
"322106637";"25721801";"56"
"98424459";"6597750";"57"
"104934918";"14294789";"57"
"15487441";"18899083";"57"
"16205049";"19055330";"57"
"18894058";"19179706";"57"
"20245424";"19225904";"57"
"24137391";"19317272";"57"
"39733080";"19667866";"57"
"92211286";"21155036";"57"
"100951207";"21348402";"57"
"101717981";"21365132";"57"
"107998846";"21504433";"57"
"107883910";"21515505";"57"
"107883909";"21516055";"57"
"108107230";"21516519";"57"
"107883905";"21517090";"57"
"119756318";"21783467";"57"
"119756317";"21783832";"57"
"120129660";"21788518";"57"
"120639207";"21805062";"57"
"120639204";"21808287";"57"
"121516074";"21828519";"57"
"205356144";"23578197";"57"
"275411424";"25038595";"57"
"285799964";"25205231";"57"
"292194393";"25303829";"57"
"293817543";"25338102";"57"
"378958731";"26391380";"57"
"394385083";"26573097";"57"
"413833296";"26775589";"57"
"416589367";"26813457";"57"
"442375627";"27364655";"57"
"443114709";"27381282";"57"
"454606961";"27529168";"57"
"486522644";"27902776";"57"
"506754279";"28119534";"57"
"862462552";"32315947";"57"
"1006662261";"34789362";"58"
"100158769";"5912510";"59"
"90002074";"10147744";"59"
"100951875";"21348402";"59"
"133595035";"22093631";"59"
"207037617";"23641532";"59"
"457592596";"27568089";"59"
"512703520";"28203098";"59"
"561347302";"28725747";"59"
"561347299";"28726342";"59"
"568037011";"28768860";"59"
"88870341";"7629244";"61"
"98211682";"18176516";"61"
"31189389";"19545457";"61"
"44895646";"19817948";"61"
"101382610";"21355443";"61"
"101831787";"21355450";"61"
"806260284";"31669298";"61"
"923873720";"32928541";"61"
"962248377";"33870111";"61"
"978290673";"34303099";"61"
"72656786";"20654448";"62"
"86820470";"21036118";"62"
"141428808";"22314371";"62"
"302824756";"25455641";"62"
"594182295";"29134636";"62"
"610532910";"29295873";"62"
"644327477";"29661484";"62"
"798019296";"31589698";"62"
"846172187";"32119995";"62"
"939782971";"33300652";"62"
"957385506";"33704036";"62"
"1025992004";"35121488";"62"
"102142745";"13357386";"63"
"15551937";"18708323";"63"
"57302169";"20189316";"63"
"66334201";"20433822";"63"
"75776987";"20723785";"63"
"81158928";"20898504";"63"
"82022515";"20918390";"63"
"82229842";"20929269";"63"
"91265258";"21137515";"63"
"134044447";"22118301";"63"
"134834706";"22159246";"63"
"140489509";"22246616";"63"
"148467984";"22423410";"63"
"149558434";"22479718";"63"
"167137400";"22811504";"63"
"753555977";"31053698";"63"
"1009177798";"34847625";"63"
"1009177789";"34850965";"63"
"15903188";"19002440";"65"
"71495399";"20582448";"65"
"101833015";"21355450";"65"
"25988120";"19397076";"66"
"71496094";"20582448";"66"
"954064021";"33573737";"67"
"88873290";"7629244";"68"
"60440154";"10392752";"68"
"99612846";"11052528";"68"
"104718371";"11206441";"68"
"101384916";"21355443";"68"
"101833974";"21355450";"68"
"751423870";"31020802";"68"
"105734574";"17929093";"69"
"389862673";"26506642";"70"
"132449143";"22064477";"71"
"177728542";"22937988";"71"
"177728376";"23005815";"71"
"196361780";"23021404";"71"
"178352241";"23089797";"71"
"206429071";"23573597";"71"
"236894307";"24433209";"71"
"274728696";"24991662";"71"
"306640532";"25306476";"71"
"331980475";"25796661";"71"
"333882082";"25811143";"71"
"377202365";"26343157";"71"
"431600635";"27246052";"71"
"434512867";"27287788";"71"
"445611918";"27411895";"71"
"468261218";"27694929";"71"
"534280899";"28412469";"71"
"604024492";"29191390";"71"
"620009991";"29372090";"71"
"621794226";"29394800";"71"
"621794212";"29397315";"71"
"621794211";"29397340";"71"
"622131548";"29399788";"71"
"622476053";"29411730";"71"
"854645940";"32247500";"71"
"954795119";"33612256";"71"
"98658355";"21320414";"72"
"135005636";"22147789";"72"
"166836179";"22798006";"72"
"168912492";"22839082";"72"
"249687309";"24673435";"72"
"283099056";"25130699";"72"
"336456930";"25858465";"72"
"344066641";"25942669";"72"
"416596647";"26811291";"72"
"478545022";"27806954";"72"
"612710588";"29326720";"72"
"619657781";"29367105";"72"
"620378608";"29381589";"72"
"621797352";"29397893";"72"
"622134778";"29399778";"72"
"622134777";"29399787";"72"
"694515068";"30177758";"72"
"721900366";"30595236";"72"
"724026241";"30634639";"72"
"793437022";"31496875";"72"
"806915718";"31676750";"72"
"841139103";"32052227";"72"
"891605152";"32609321";"72"
"906091631";"32727162";"72"
"941235866";"33313261";"72"
"1023554012";"35076631";"72"
"105738196";"17929093";"75"
"478756365";"27809390";"75"
"738521944";"30838968";"75"
"100166680";"11676581";"76"
"158627947";"22627355";"76"
"293827687";"25338102";"76"
"302831792";"25453064";"76"
"96083102";"14415750";"77"
"64619220";"20364353";"77"
"875355737";"32438818";"77"
"988783811";"34480487";"77"
"106323843";"21464512";"79"
"100055090";"6783762";"82"
"105054954";"7670782";"82"
"105167296";"10843655";"82"
"70340236";"10845868";"82"
"18899985";"19179706";"82"
"19674998";"19207513";"82"
"19674997";"19207551";"82"
"25417740";"19363124";"82"
"25641369";"19379192";"82"
"46381777";"19880567";"82"
"46381778";"19880573";"82"
"46381771";"19880885";"82"
"49032311";"19905651";"82"
"49032310";"19905653";"82"
"48917559";"19905656";"82"
"48797512";"19905875";"82"
"48797511";"19905881";"82"
"100960997";"21348402";"82"
"108007422";"21504433";"82"
"107893396";"21515505";"82"
"107893393";"21516055";"82"
"108115949";"21516519";"82"
"107893388";"21517090";"82"
"115142953";"21704727";"82"
"119766362";"21783467";"82"
"119766361";"21783832";"82"
"120138623";"21788518";"82"
"120649091";"21805062";"82"
"160598082";"22674301";"82"
"178842551";"23110450";"82"
"342970003";"25952379";"82"
"477059020";"27784315";"82"
"529506337";"28346517";"82"
"666617555";"30029993";"82"
"894920807";"32673435";"82"
"204007878";"23118178";"83"
"482375429";"27863909";"83"
"665597534";"30001636";"83"
"729374778";"30719964";"83"
"152262262";"22541661";"84"
"336981694";"25887691";"84"
"589843691";"29071726";"84"
"777129906";"31354295";"84"
"988785158";"34480487";"84"
"300495508";"25079577";"86"
"24259981";"19321230";"87"
"774239422";"31303274";"88"
"89288823";"4496846";"89"
"88775981";"4956682";"89"
"98548763";"5253512";"89"
"105057703";"5598513";"89"
"99406112";"5636452";"89"
"100170101";"5912510";"89"
"99406110";"5932358";"89"
"104725573";"6120782";"89"
"106328193";"6543351";"89"
"100057915";"6783762";"89"
"98548728";"6885613";"89"
"99406094";"7369788";"89"
"99406093";"7369792";"89"
"98548715";"7516731";"89"
"88263318";"7516947";"89"
"88877900";"7629244";"89"
"105057684";"7670782";"89"
"105057682";"7705087";"89"
"104946375";"7705088";"89"
"104946374";"7705089";"89"
"99298680";"7983420";"89"
"98548705";"8159511";"89"
"90435109";"8581798";"89"
"105170049";"8688975";"89"
"99298669";"8819751";"89"
"95678650";"8823399";"89"
"88775852";"9391818";"89"
"94700688";"9468611";"89"
"88674999";"9574939";"89"
"62666929";"10067555";"89"
"93741327";"10136614";"89"
"90010981";"10147744";"89"
"100057876";"10314254";"89"
"60445217";"10392752";"89"
"105057650";"10622982";"89"
"92222540";"10696560";"89"
"92222539";"10698768";"89"
"100057871";"10823068";"89"
"105170041";"10843655";"89"
"70343324";"10845868";"89"
"104725554";"10846731";"89"
"106328162";"10921100";"89"
"104946353";"10963730";"89"
"94594708";"11032865";"89"
"99620129";"11052528";"89"
"104725550";"11206441";"89"
"105170035";"11274781";"89"
"101284674";"11293722";"89"
"101284670";"11316650";"89"
"105057642";"11553278";"89"
"100170053";"11676581";"89"
"96624299";"11811783";"89"
"99298632";"11862906";"89"
"104286207";"11867693";"89"
"94594694";"11946134";"89"
"99406037";"12023318";"89"
"94807349";"12117394";"89"
"98220824";"12208481";"89"
"100170044";"12213101";"89"
"105170015";"12398193";"89"
"97049711";"12639973";"89"
"104835994";"12695957";"89"
"100170034";"12772618";"89"
"96301943";"12775300";"89"
"93741296";"12871021";"89"
"100170028";"13067489";"89"
"105057602";"13092607";"89"
"90218792";"13216435";"89"
"65455169";"13434181";"89"
"105170006";"13502361";"89"
"105170005";"13524966";"89"
"94489333";"13536204";"89"
"94489332";"13536225";"89"
"104946322";"14226714";"89"
"100843295";"14311048";"89"
"65252269";"14332274";"89"
"92987921";"14398492";"89"
"92987920";"14398495";"89"
"92987919";"14398514";"89"
"92987918";"14399296";"89"
"100170010";"14453750";"89"
"94166852";"14465518";"89"
"95563055";"14589373";"89"
"89701355";"14689952";"89"
"99512925";"14691640";"89"
"89597161";"14728531";"89"
"104946314";"14837188";"89"
"70343269";"16090943";"89"
"94700652";"16377223";"89"
"100843278";"16507377";"89"
"100057773";"16508329";"89"
"100057772";"16508865";"89"
"100843277";"16508867";"89"
"104614675";"16665080";"89"
"96301906";"16745206";"89"
"65455150";"16757318";"89"
"64622963";"16800686";"89"
"98327368";"17059958";"89"
"105283521";"17454477";"89"
"105283520";"17455931";"89"
"97049637";"17482246";"89"
"105283517";"17537689";"89"
"101614140";"17557138";"89"
"105057539";"17653795";"89"
"97049609";"17803658";"89"
"91055519";"17816043";"89"
"105057537";"17829371";"89"
"104725508";"17858709";"89"
"104725502";"18003761";"89"
"104394675";"18068509";"89"
"105057527";"18072714";"89"
"106769331";"18097587";"89"
"100057752";"18161067";"89"
"98220738";"18176516";"89"
"99298568";"18197755";"89"
"105169958";"18326183";"89"
"100057734";"18404012";"89"
"104614664";"18434952";"89"
"65455130";"18480899";"89"
"18040476";"18512148";"89"
"18040455";"18518825";"89"
"95678491";"18606308";"89"
"18040194";"18607377";"89"
"18039807";"18684078";"89"
"18039802";"18684339";"89"
"18039590";"18692786";"89"
"18039509";"18694877";"89"
"18039359";"18702060";"89"
"18038945";"18751154";"89"
"18038890";"18753174";"89"
"18038849";"18754358";"89"
"18038799";"18755828";"89"
"18037918";"18828629";"89"
"18037654";"18844179";"89"
"18036646";"18884471";"89"
"18036624";"18887372";"89"
"18036227";"18899083";"89"
"18035952";"18906912";"89"
"18033122";"18969519";"89"
"18032857";"18971361";"89"
"18029576";"19018869";"89"
"18028471";"19037897";"89"
"18027880";"19041683";"89"
"18026898";"19055330";"89"
"18026593";"19058295";"89"
"18025457";"19071903";"89"
"18024045";"19093851";"89"
"18023894";"19095814";"89"
"18490521";"19157679";"89"
"18903727";"19162167";"89"
"19009101";"19173130";"89"
"18903406";"19179706";"89"
"19317276";"19194360";"89"
"19555504";"19203738";"89"
"19678499";"19207513";"89"
"19678498";"19207521";"89"
"19678491";"19207551";"89"
"20137066";"19221705";"89"
"20254489";"19225904";"89"
"22415399";"19254321";"89"
"22529667";"19257962";"89"
"22647926";"19261019";"89"
"22893815";"19262593";"89"
"22893642";"19267847";"89"
"23458275";"19289252";"89"
"23575481";"19294250";"89"
"23695652";"19294252";"89"
"24146275";"19317272";"89"
"24261460";"19325165";"89"
"25182432";"19363121";"89"
"25420922";"19363124";"89"
"25644502";"19379192";"89"
"25993388";"19395328";"89"
"26115359";"19395335";"89"
"28045236";"19418510";"89"
"28045238";"19418512";"89"
"28278355";"19427777";"89"
"28854973";"19448275";"89"
"29309701";"19462853";"89"
"29309666";"19463790";"89"
"29746533";"19479759";"89"
"30525068";"19514246";"89"
"30981441";"19526956";"89"
"30636674";"19526958";"89"
"30751121";"19531864";"89"
"33080028";"19545457";"89"
"34117934";"19552847";"89"
"32872944";"19556301";"89"
"32667343";"19560858";"89"
"37662945";"19609420";"89"
"37662885";"19611576";"89"
"37450838";"19624632";"89"
"39534677";"19637756";"89"
"39329310";"19639425";"89"
"38693884";"19644299";"89"
"39534620";"19667566";"89"
"39741198";"19667866";"89"
"39948903";"19672166";"89"
"40285913";"19679040";"89"
"42247333";"19686127";"89"
"40940894";"19707292";"89"
"40940790";"19714973";"89"
"41167144";"19720525";"89"
"43014630";"19738965";"89"
"43128221";"19742628";"89"
"43686212";"19763245";"89"
"43793465";"19765162";"89"
"44015067";"19780211";"89"
"45692759";"19797823";"89"
"44562022";"19800048";"89"
"44902984";"19800050";"89"
"44672815";"19804313";"89"
"44902568";"19817948";"89"
"45571729";"19838255";"89"
"45809370";"19842832";"89"
"45571421";"19843572";"89"
"46265329";"19875194";"89"
"46385454";"19875895";"89"
"46626468";"19877944";"89"
"46385131";"19880567";"89"
"46385130";"19880573";"89"
"46385108";"19880885";"89"
"49035521";"19905651";"89"
"49035522";"19905653";"89"
"48921240";"19905656";"89"
"48800897";"19905875";"89"
"48800898";"19905881";"89"
"49473453";"19927173";"89"
"49473373";"19928706";"89"
"49473374";"19928708";"89"
"50259908";"19958922";"89"
"50376713";"19968949";"89"
"50830941";"19983606";"89"
"52642140";"19998627";"89"
"54321342";"20027310";"89"
"54087814";"20061887";"89"
"54555018";"20077451";"89"
"54441616";"20078492";"89"
"55097618";"20100753";"89"
"55213104";"20102746";"89"
"55213050";"20104416";"89"
"55986605";"20128864";"89"
"56421512";"20152830";"89"
"56646814";"20163180";"89"
"57538729";"20189314";"89"
"57308717";"20193355";"89"
"57422344";"20202258";"89"
"59363234";"20218033";"89"
"61817173";"20259158";"89"
"60668503";"20263584";"89"
"60559561";"20265836";"89"
"60559562";"20265837";"89"
"61926330";"20277209";"89"
"61077737";"20283854";"89"
"64950713";"20375768";"89"
"65252207";"20385816";"89"
"65352352";"20390165";"89"
"66635285";"20399307";"89"
"65838082";"20399308";"89"
"65662871";"20404281";"89"
"66033151";"20416471";"89"
"66235840";"20431260";"89"
"67352458";"20478407";"89"
"67455160";"20482642";"89"
"68383601";"20503322";"89"
"69935601";"20522875";"89"
"70557958";"20550242";"89"
"70866139";"20564180";"89"
"70970120";"20565484";"89"
"71294671";"20585292";"89"
"71917156";"20613554";"89"
"72341160";"20633585";"89"
"72554216";"20643316";"89"
"74053224";"20647126";"89"
"72664413";"20648827";"89"
"73517745";"20652408";"89"
"72664218";"20654448";"89"
"75149419";"20696122";"89"
"76425616";"20764910";"89"
"77526264";"20795305";"89"
"77969366";"20835761";"89"
"80953076";"20878777";"89"
"81274763";"20895823";"89"
"82134350";"20916724";"89"
"82673127";"20937404";"89"
"83401140";"20969287";"89"
"83401141";"20969289";"89"
"86021447";"21010619";"89"
"87334251";"21051348";"89"
"87754196";"21060125";"89"
"87754164";"21061708";"89"
"88053051";"21073972";"89"
"88053052";"21073973";"89"
"88263065";"21082917";"89"
"90325351";"21105831";"89"
"91274710";"21140271";"89"
"91686864";"21147215";"89"
"92222264";"21155036";"89"
"91901302";"21157165";"89"
"92222144";"21161382";"89"
"92656253";"21182427";"89"
"93639760";"21192155";"89"
"93741171";"21193571";"89"
"93304474";"21195422";"89"
"93530686";"21200354";"89"
"95678487";"21216837";"89"
"95562494";"21227206";"89"
"96415266";"21252387";"89"
"96726638";"21258184";"89"
"97273057";"21265004";"89"
"97049330";"21273775";"89"
"97272871";"21278168";"89"
"98663534";"21320414";"89"
"101076853";"21345933";"89"
"100842982";"21347312";"89"
"100964050";"21348402";"89"
"100963929";"21350275";"89"
"100963930";"21350277";"89"
"101614056";"21360876";"89"
"101614057";"21360878";"89"
"101840399";"21360879";"89"
"101613983";"21362599";"89"
"101840380";"21362600";"89"
"101840370";"21363300";"89"
"101729755";"21365132";"89"
"102151352";"21372321";"89"
"102258968";"21377552";"89"
"102791277";"21383233";"89"
"102791179";"21389510";"89"
"103109288";"21393155";"89"
"104394669";"21393158";"89"
"103324110";"21400401";"89"
"103527668";"21400403";"89"
"103633323";"21411053";"89"
"103218618";"21411308";"89"
"103633321";"21411310";"89"
"103218593";"21413198";"89"
"103527484";"21415651";"89"
"103527437";"21416481";"89"
"104179325";"21417956";"89"
"103852471";"21427141";"89"
"103852262";"21433936";"89"
"106085560";"21454623";"89"
"106443142";"21462353";"89"
"106327960";"21462586";"89"
"106443137";"21463008";"89"
"106880813";"21475333";"89"
"107224058";"21483996";"89"
"107224046";"21484650";"89"
"107551312";"21498230";"89"
"108010189";"21499764";"89"
"108010140";"21504433";"89"
"108118640";"21511374";"89"
"107896308";"21515505";"89"
"107896298";"21516055";"89"
"108118564";"21516519";"89"
"107896252";"21517090";"89"
"108457876";"21528108";"89"
"108921536";"21534134";"89"
"108575257";"21538641";"89"
"108921455";"21540780";"89"
"109033983";"21550406";"89"
"109729029";"21563102";"89"
"110761669";"21578580";"89"
"113339222";"21638604";"89"
"113703336";"21646800";"89"
"115146573";"21671749";"89"
"115020787";"21704721";"89"
"115146120";"21704727";"89"
"118488832";"21737636";"89"
"118488834";"21737637";"89"
"118488831";"21737638";"89"
"118619751";"21741174";"89"
"119261477";"21760721";"89"
"119769858";"21769336";"89"
"119638252";"21769717";"89"
"119769442";"21783467";"89"
"119769438";"21783832";"89"
"120141512";"21788518";"89"
"120652378";"21805062";"89"
"120652376";"21805158";"89"
"120652318";"21806376";"89"
"120652242";"21808287";"89"
"121529337";"21828519";"89"
"122135422";"21851035";"89"
"124681077";"21887469";"89"
"126344719";"21894034";"89"
"125942748";"21895766";"89"
"126344487";"21945424";"89"
"126485296";"21946719";"89"
"127072069";"21952641";"89"
"127071835";"21965317";"89"
"126773590";"21965319";"89"
"127954966";"22006209";"89"
"131720350";"22050610";"89"
"131869692";"22051086";"89"
"132457678";"22064477";"89"
"132740230";"22064499";"89"
"132597669";"22065024";"89"
"133904322";"22092109";"89"
"133609155";"22093631";"89"
"133904079";"22104834";"89"
"134218192";"22109199";"89"
"134376656";"22110746";"89"
"134376564";"22114896";"89"
"135356388";"22147789";"89"
"136005803";"22192978";"89"
"140139123";"22238336";"89"
"140323795";"22246560";"89"
"140139068";"22256919";"89"
"141056938";"22285954";"89"
"141822137";"22291380";"89"
"142152836";"22324138";"89"
"142885905";"22341357";"89"
"144433073";"22387340";"89"
"148305629";"22397631";"89"
"148826244";"22439138";"89"
"148826245";"22439140";"89"
"149003489";"22456137";"89"
"148825759";"22456240";"89"
"149773678";"22479698";"89"
"149773411";"22487935";"89"
"150530122";"22496256";"89"
"151122402";"22514997";"89"
"153394725";"22522471";"89"
"153951893";"22533038";"89"
"152266074";"22546326";"89"
"152466041";"22546934";"89"
"152661889";"22550522";"89"
"153394629";"22556958";"89"
"156204085";"22574008";"89"
"156204086";"22574017";"89"
"156204084";"22574030";"89"
"157333404";"22598190";"89"
"157719452";"22617737";"89"
"158633565";"22627355";"89"
"158820911";"22634271";"89"
"159989010";"22661178";"89"
"159989011";"22661182";"89"
"160399426";"22664900";"89"
"160603374";"22674301";"89"
"160781161";"22674362";"89"
"160781162";"22674364";"89"
"165479226";"22758444";"89"
"165784046";"22771923";"89"
"166844668";"22798006";"89"
"167153646";"22808238";"89"
"166997215";"22808458";"89"
"169063250";"22871941";"89"
"169733582";"22890791";"89"
"173643164";"22949618";"89"
"173643015";"22952430";"89"
"173643006";"22952722";"89"
"173863681";"22957251";"89"
"173973298";"22960886";"89"
"174652539";"22984616";"89"
"174652540";"22984618";"89"
"175115083";"23002566";"89"
"175115046";"23003139";"89"
"175115052";"23003140";"89"
"175115054";"23003141";"89"
"175115051";"23003142";"89"
"175115043";"23003144";"89"
"175115053";"23003145";"89"
"175115044";"23003146";"89"
"175115047";"23003150";"89"
"175237533";"23003879";"89"
"175237480";"23005815";"89"
"202606971";"23006471";"89"
"175469714";"23016297";"89"
"175955196";"23021404";"89"
"175955086";"23031112";"89"
"176214775";"23041322";"89"
"176345715";"23041521";"89"
"177159373";"23054609";"89"
"177588690";"23062575";"89"
"177588505";"23065897";"89"
"177893472";"23077377";"89"
"178052611";"23081012";"89"
"178522163";"23083298";"89"
"178363353";"23089797";"89"
"178363294";"23092995";"89"
"183845058";"23098910";"89"
"178521818";"23102808";"89"
"184809893";"23103790";"89"
"184971236";"23104352";"89"
"178849886";"23109233";"89"
"178849821";"23110237";"89"
"178849809";"23110424";"89"
"178849804";"23110450";"89"
"179018435";"23113567";"89"
"179018379";"23114380";"89"
"204009493";"23118178";"89"
"196961691";"23235872";"89"
"197668024";"23266516";"89"
"200167670";"23339347";"89"
"201495987";"23382189";"89"
"201495913";"23398522";"89"
"201495910";"23398713";"89"
"201917191";"23427406";"89"
"205315133";"23573597";"89"
"205363463";"23578197";"89"
"207045139";"23641532";"89"
"207923664";"23685783";"89"
"207866207";"23686034";"89"
"210076368";"23762002";"89"
"210256780";"23779068";"89"
"210496004";"23788857";"89"
"210690731";"23807626";"89"
"212948076";"23877031";"89"
"220571818";"23878386";"89"
"213558300";"23901471";"89"
"216708303";"23957881";"89"
"216708299";"23957938";"89"
"217325245";"23989571";"89"
"217397488";"23995871";"89"
"219338296";"24058054";"89"
"221398103";"24147838";"89"
"223411349";"24164420";"89"
"230146258";"24329615";"89"
"230301602";"24336993";"89"
"231200889";"24355980";"89"
"231200862";"24357507";"89"
"232458940";"24391504";"89"
"234348851";"24433209";"89"
"238787534";"24477433";"89"
"239977041";"24504992";"89"
"241675542";"24551323";"89"
"242517630";"24565136";"89"
"242686934";"24570462";"89"
"242686889";"24572953";"89"
"242861785";"24574624";"89"
"242861511";"24580780";"89"
"245948403";"24597930";"89"
"246116912";"24600995";"89"
"246471526";"24613963";"89"
"248656019";"24663611";"89"
"249519675";"24673435";"89"
"249871641";"24691170";"89"
"251269903";"24713429";"89"
"254715075";"24750286";"89"
